File_1,File_2,Label,L0,L1,L2,L3,L4,L5,L6,Notes,Human_Label
base1_L4a.py,base1_L5a.py,1,0,0,0,0,1,1,0,"reasoned by Claude (Faidhi&Robinson), family=base1",1
base1_L4a.py,base1_L6a.py,1,0,1,0,0,1,0,0,"reasoned by Claude (Faidhi&Robinson), family=base1",1
base1_L5a.py,base1_L6a.py,1,0,1,0,0,0,1,0,"reasoned by Claude (Faidhi&Robinson), family=base1",1
base1_L2a.py,base2_L1.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_original.py,base2_original.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L3b.py,base2_L4.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L5a.py,base2_L1.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L3a.py,base2_L5.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L1b.py,base2_L6.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L5a.py,base2_L3.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L4a.py,base2_original.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L5a.py,base2_L6.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L1b.py,base2_L3.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_original.py,base2_L1.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L4a.py,base2_L5.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L2a.py,base3_L2.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L5a.py,base3_L4.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_original.py,base3_original.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L2a.py,base3_L5.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L6a.py,base3_L3.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L1b.py,base3_L2.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L1a.py,base3_L4.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L1a.py,base3_L3.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L3a.py,base3_L4.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L1a.py,base3_L6.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L6a.py,base3_original.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base1_L5a.py,base3_L6.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L4.py,base3_original.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_original.py,base3_L4.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L6.py,base3_L3.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_original.py,base3_L5.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_original.py,base3_L2.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L5.py,base3_L5.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L5.py,base3_L1.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L4.py,base3_L2.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L1.py,base3_L6.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L3.py,base3_L3.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L2.py,base3_L1.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
base2_L5.py,base3_L6.py,0,0,0,0,0,0,0,0,cross-family negative (unrelated base algorithms),0
